,Date,SP week %change,SP5 MACD,USDX %change,USTB %change,sp volatility,DJI MACD,Bull-Bear Spread,cat bull-bear,IXIC MACD
599,2011-10-27,0.026548087413627706,21.42336166,-0.02880780982961306,-0.02585431654676259,0.05239130434782604,195.7866661,0.18,1,43.60379267
600,2011-11-03,-0.0033011272141706192,19.45087032,0.024596392529095713,0.03900300023078698,0.06239599321431457,188.68019980000003,0.1056,1,37.22650146
601,2011-11-10,-0.007108813312868714,15.13917854,0.014533673363172558,0.00444247001332741,0.050549182328532984,157.7788668,0.2017,1,26.16078149
602,2011-11-17,0.006354242941990215,8.613226617999999,0.006617675349159211,0.014374170720919947,0.041159017228415855,117.4043143,0.1089,1,12.20922354
603,2011-12-01,0.07619943555973656,-3.545850039,-0.0007134757736750778,-0.018748637453673424,0.07093250785911322,4.204725517,-0.0638,0,-18.36123765
604,2011-12-08,0.011267402322448158,6.105097947999999,0.006107123277191807,0.015552099533437015,0.05968231814180696,91.25049825,0.0381,0,2.339275878
605,2011-12-15,-0.03900841389045293,1.285093092,0.018108779399838,0.011376066506234959,0.04752355960456167,59.43694441,0.0654,1,-7.725202595
606,2011-12-22,0.02632404152431887,3.119871421,-0.0004356430714082573,-0.006921912178239239,0.03818383559000419,68.68779629,0.0549,0,-7.298276529
607,2011-12-29,0.004759913806966257,8.225097802,0.0075336836600005475,0.007187976475713352,0.053615441247079156,107.82409399999999,0.09773,1,1.014833209
608,2012-01-05,0.022134374699913455,12.47807931,0.004189788780264718,-0.015354671280276816,0.02816879354889203,137.4909058,0.3172,1,12.656592800000002
609,2012-01-12,0.014248806075315154,15.89559904,-0.0026338461538461372,0.009005051614320228,0.02436125048243917,142.46234619999998,0.3196,1,29.47800998
610,2012-01-19,0.00967966036279426,17.8505818,-0.007786662717804435,-0.00522420548541576,0.02565670774594045,148.69749140000002,0.2362,1,42.04510137
611,2012-01-26,0.01377633711507292,19.39757296,-0.011093837447919854,0.0002188183807439825,0.02871664932205174,170.2920936,0.294874,1,50.93914207
612,2012-02-02,-0.0014856039696544857,16.65719849,-0.00506835360255563,0.01225114854517611,0.024907672439184663,135.8485711,0.18731,1,53.7187015
613,2012-02-09,0.01953794681630412,20.02874205,-0.005789407154594848,-0.02118003025718608,0.03282319476132622,149.6628356,0.31456,1,64.27349664
614,2012-02-16,-0.004985332898752569,17.89946389,0.010209530590449031,0.0052991830426142635,0.014852259106779791,121.2339041,0.1608,1,60.82439101
615,2012-02-23,0.010742761850167181,17.27690652,-0.007161286262664255,0.0028552602679551946,0.01985769633045095,121.1368989,0.16181,1,54.72773029
616,2012-03-01,0.0059072227214471825,16.24329024,-0.000659179068529355,-0.005475251861585633,0.01886239821920215,104.6997801,0.17683,1,50.25213771
617,2012-03-08,-0.009555679222072486,10.23096278,0.0043762843443184265,0.0015415106804668576,0.02810081101261985,55.70792845,0.13383,1,32.80321523
618,2012-03-15,0.030791864737585193,14.77918299,0.012086538097222847,-0.02924362357080035,0.04259546145680932,98.04422962,0.1841,1,42.51539544
619,2012-03-22,0.006175230226353478,16.0575505,-0.001722072476789523,-0.006568516421291053,0.029995224144444627,91.69054501,0.145695,1,47.47655996
620,2012-03-29,0.0018889577942674503,14.8119272,-0.008012700317508004,0.013223894208846329,0.022966262077208904,77.32943617,0.1699,1,48.73904276
621,2012-04-05,-0.004681474735688723,11.33684472,0.01179480071071244,-0.003825382538253825,0.022030651340996285,53.11199999,0.103735,1,37.06844606
622,2012-04-12,-0.021623205810030306,2.0901614530000003,-0.01051150162529745,0.015360289134854304,0.04748997230969307,-20.70612736,-0.134199,0,15.12663076
623,2012-04-19,0.012004003769973232,-0.9680261440000001,0.0032473662349431155,0.012458286985539488,0.025542544435941405,-17.46557315,-0.026616,0,0.54608313
624,2012-04-26,0.004006815195575866,-0.205021917,-0.008857440375374672,0.00043946385409800046,0.0244267234250624,9.543188135,-0.097561,0,-5.121991634
625,2012-05-03,0.008355564503951198,3.586416465,0.003696155744864009,0.003953437294091808,0.03458579058838631,56.38442165,0.069343,1,2.90462177
626,2012-05-10,-0.03403669659347792,-5.406745091,0.012157441388268807,0.01050098446729381,0.053293271715217874,-22.65574535,-0.166667,0,-21.10720714
627,2012-05-17,-0.021984674216362247,-16.27346559,0.0159861445107592,0.027928122970339902,0.033491847826087044,-121.14339950000002,-0.22388,0,-42.80077583
628,2012-05-24,-0.004483695652173955,-18.84301778,0.011613931812607342,-0.005897219882055603,0.04015589220993892,-154.0054961,-0.082031,0,-50.01576531
629,2012-05-31,-0.004200597485707326,-16.59645633,0.0077830446009672025,0.01885593220338983,0.02984801876161183,-150.8691301,-0.140077,0,-43.78373271
630,2012-06-07,0.0013781865805745537,-16.94938426,-0.0123061747404634,-0.008109794135995009,0.05185038741417202,-160.99758889999998,-0.183006,0,-42.44305955
631,2012-06-14,-0.000190095275752207,-8.491546019,-0.0014371665895307189,0.004612159329140462,0.04666585543927955,-69.19065829,-0.017544,0,-27.30574198
632,2012-06-21,0.03103705281090285,1.052901984,0.006098453432209592,-0.0035475792988313858,0.041926989208447465,14.27732413,-0.0299,0,-1.939683256
633,2012-06-28,-0.017585141145837282,-0.6461702579999999,0.006291824265347753,0.004188481675392671,0.040687765138716865,-0.165003746,-0.156997,0,-3.41341079
634,2012-07-05,0.031662724781319276,8.276938451,-0.0007830664883684234,-0.006256517205422315,0.044773729640034336,66.57630946,-0.0069,0,19.98803085
635,2012-07-12,-0.023704167333808777,4.241027191000001,0.010453087699838323,0.01825813221406086,0.030981400723098098,18.46146368,-0.045016,0,9.377937784
