Date,SP5 High,SP5 Low,SP5 Close,SP5 12 day SMA,SP5 26 day SMA,SP5 12 day EMA,SP5 26 day EMA,SP5 MACD
5/2/96,654.580017,642.130005,643.380005,649.3791656,647.3823053,649.4417455,647.9821014,1.459644161
5/3/96,648.450012,640.22998,641.630005,649.3808339,647.1023066,648.2399393,647.5115757,0.728363584
5/6/96,644.640015,636.190002,640.809998,649.1475017,646.7896141,647.0968714,647.0151625,0.081708857
5/7/96,641.400024,636.960022,638.26001,648.5800019,646.511153,645.7373543,646.3666327,-0.629278463
5/8/96,644.789978,630.070007,644.77002,648.3200023,646.1665391,645.5885336,646.2483651,-0.659831509
5/9/96,647.950012,643.179993,645.440002,647.8083344,645.7888465,645.5656826,646.1884864,-0.622803776
5/10/96,653,645.440002,652.090027,647.9683381,645.6430781,646.5694279,646.6256375,-0.05620964
5/13/96,662.159973,652.090027,661.51001,648.6883393,645.8603868,648.867979,647.7281836,1.139795346
5/14/96,666.960022,661.51001,665.599976,649.7000022,646.6819247,651.4421324,649.0520201,2.390112262
5/15/96,669.820007,664.460022,665.419983,650.6383363,647.5753855,653.5925709,650.2644618,3.328109125
5/16/96,667.109985,662.789978,664.849976,651.5283358,648.7811538,655.3244794,651.3448703,3.979609139
5/17/96,669.840027,664.849976,668.909973,652.7224988,650.2323069,657.4145553,652.645989,4.768566356
5/20/96,673.659973,667.640015,673.150024,655.2033337,651.6338454,659.8353967,654.1648064,5.67059028
5/21/96,675.559998,672.26001,672.76001,657.7975008,652.798077,661.8237987,655.5422289,6.281569842
5/22/96,678.419983,671.22998,678.419983,660.9316662,654.0834609,664.3770578,657.2368773,7.140180508
5/23/96,681.099976,673.450012,676,664.0766653,655.4061538,666.1652028,658.6267383,7.538464517
5/24/96,679.719971,676,678.51001,666.8883312,656.7484625,668.0644039,660.0995732,7.964830684
5/28/96,679.97998,671.52002,672.22998,669.1208293,657.7930768,668.7052618,660.9981219,7.707139895
5/29/96,673.72998,666.090027,667.929993,670.4408265,658.5638452,668.5859896,661.5115938,7.074395842
5/30/96,673.51001,664.559998,671.700012,671.2899933,659.3376912,669.06507,662.2662914,6.798778561
