Date,Open,High,Low,Close,Adj Close,Volume,DJI 12 day SMA,DJI 26 day SMA,DJI 12 day EMA,DJI 26 day EMA,DJI MACD
5/17/05,10247.49023,10336.90039,10213.13965,10331.87988,10331.87988,241110000,10288.21175,10237.66575,10264.97837,10292.14182,-27.16344461
5/18/05,10323.19043,10480.84961,10323.04004,10464.4502,10464.4502,299760000,10305.94092,10235.99192,10295.66634,10304.9054,-9.23905534
5/19/05,10464.4502,10494.74023,10435.32031,10493.19043,10493.19043,209180000,10325.6276,10239.42503,10326.05466,10318.85244,7.202226282
5/20/05,10492.75,10499.25977,10423.87988,10471.91016,10471.91016,232250000,10332.90015,10246.85427,10348.49397,10330.19005,18.30392391
5/23/05,10472.79981,10560.80957,10466.07031,10523.55957,10523.55957,225290000,10348.16512,10263.62541,10375.42714,10344.51372,30.91342461
5/24/05,10522.67969,10522.67969,10471.91016,10503.67969,10503.67969,204650000,10361.35506,10280.25732,10395.1583,10356.30379,38.85451378
5/25/05,10503.16992,10503.16992,10426.38965,10457.79981,10457.79981,187990000,10367.47673,10292.96462,10404.79546,10363.82201,40.97344467
5/26/05,10458.67969,10544.09961,10458.61035,10537.59961,10537.59961,194620000,10388.85083,10313.16613,10425.22686,10376.69443,48.53243819
5/27/05,10537.08008,10552.00977,10517.66016,10542.54981,10542.54981,168060000,10409.04248,10325.62575,10443.27655,10388.98001,54.29653778
5/31/05,10541.88965,10542.33008,10467.48047,10467.48047,10467.48047,240780000,10432.20915,10337.54,10447.00023,10394.79486,52.2053692
6/1/05,10462.86035,10586.37012,10457.91016,10549.87012,10549.87012,232630000,10466.35498,10349.36309,10462.82636,10406.28191,56.54444984
6/2/05,10548.83008,10559.92969,10510.41016,10553.49023,10553.49023,187680000,10491.455,10364.83849,10476.77465,10417.18623,59.58841752
6/3/05,10552.82031,10553.19043,10448.41016,10460.96973,10460.96973,222230000,10502.21248,10374.92195,10474.34313,10420.42946,53.91366893
6/6/05,10461.63965,10481,10430.96973,10467.03027,10467.03027,170200000,10502.42749,10390.17811,10473.21807,10423.88137,49.33670241
6/7/05,10466,10578.83984,10465.91992,10483.07031,10483.07031,213990000,10501.58415,10401.35352,10474.7338,10428.26573,46.4680657
6/8/05,10484.83984,10543.29004,10465.32031,10476.86035,10476.86035,195810000,10501.99666,10410.01352,10475.06096,10431.86534,43.1956262
6/9/05,10477.75,10526.37012,10443.30957,10503.01953,10503.01953,209810000,10500.28499,10419.47773,10479.36228,10437.13602,42.22626336
6/10/05,10503.01953,10538.63965,10452.62012,10512.62988,10512.62988,217100000,10501.03084,10424.40043,10484.48037,10442.72816,41.75221784
6/13/05,10503.57031,10589.16016,10474.37988,10522.55957,10522.55957,205630000,10506.42749,10431.40734,10490.33871,10448.64159,41.69711769
6/14/05,10521.9502,10586.7002,10521.79004,10547.57031,10547.57031,192030000,10507.25838,10439.18311,10499.14357,10455.96965,43.17392621
6/15/05,10548.65039,10589.92969,10495.38965,10566.37012,10566.37012,220840000,10509.24341,10446.18427,10509.48612,10464.14746,45.33865884
6/16/05,10566.75977,10595.4502,10540.05957,10578.65039,10578.65039,217730000,10518.50757,10457.62812,10520.12678,10472.62916,47.49761755
6/17/05,10580.41016,10656.29004,10579.49023,10623.07031,10623.07031,373400000,10524.60758,10470.04428,10535.96424,10483.77295,52.19129559
6/20/05,10621.54004,10637.57031,10562.37988,10609.11035,10609.11035,173110000,10529.24259,10486.18389,10547.21749,10493.0572,54.16029094
6/21/05,10608.87988,10630.36035,10580.87012,10599.66992,10599.66992,204330000,10540.80094,10503.85889,10555.2871,10500.95444,54.3326571
6/22/05,10599.36035,10646.24023,10578.04004,10587.92969,10587.92969,198810000,10550.8759,10516.7681,10560.30903,10507.39705,52.91198334
6/23/05,10587.08984,10589.00977,10419.59961,10421.44043,10421.44043,288030000,10545.74007,10520.21274,10538.94463,10501.02989,37.91473992
6/24/05,10422.28027,10422.28027,10297.83984,10297.83984,10297.83984,343150000,10530.8217,10513.80465,10501.85159,10485.97878,15.87281027
6/27/05,10298.07031,10332.12988,10253.49023,10290.78027,10290.78027,220510000,10513.13509,10506.01964,10469.37908,10471.51963,-2.140551223
6/28/05,10291.00977,10409.7002,10290.54981,10405.62988,10405.62988,215350000,10504.21842,10503.4704,10459.57151,10466.63891,-7.067397734
6/29/05,10405.94043,10433.79004,10363.28027,10374.48047,10374.48047,222550000,10491.8785,10497.73659,10446.48058,10459.81236,-13.33177606
6/30/05,10374.17969,10412.79004,10267.21973,10274.96973,10274.96973,301810000,10469.16178,10488.94005,10420.0943,10446.12031,-26.02601455
7/1/05,10273.58984,10343.79004,10273.51953,10303.44043,10303.44043,231380000,10447.25098,10483.00316,10402.14755,10435.55143,-33.40388305
7/5/05,10303.12988,10389.05957,10282.65039,10371.79981,10371.79981,235620000,10430.01343,10476.62624,10397.47866,10430.82909,-33.3504238
7/6/05,10366.51953,10380.46973,10267.61035,10270.67969,10270.67969,237210000,10400.64754,10466.1697,10377.97113,10418.96617,-40.99504001
7/7/05,10269.75977,10310.04004,10175.40039,10302.29004,10302.29004,275310000,10375.07918,10459.81622,10366.32788,10410.32349,-43.9956083
7/8/05,10302.90039,10462.25977,10300.4502,10449.13965,10449.13965,249260000,10362.53499,10455.94197,10379.06816,10413.19876,-34.13060771
7/11/05,10449.59961,10534.21973,10449.59961,10519.71973,10519.71973,225470000,10356.85083,10454.6431,10400.70686,10421.0892,-20.38234616
7/12/05,10519.49023,10544.04004,10483.2002,10513.88965,10513.88965,233390000,10364.55493,10456.67849,10418.1196,10427.96331,-9.843716246
7/13/05,10513.36035,10564.91016,10512.36035,10557.38965,10557.38965,216660000,10386.18408,10460.15385,10439.54576,10437.55045,1.995309654
7/14/05,10559.86035,10657.69043,10559.86035,10628.88965,10628.88965,267790000,10414.35986,10465.76228,10468.67559,10451.72372,16.95186488
7/15/05,10629.44043,10654.12012,10600.48047,10640.83008,10640.83008,239700000,10433.95988,10472.06881,10495.16089,10465.7316,29.42929299
7/18/05,10640.19043,10640.19043,10574.99023,10574.99023,10574.99023,206290000,10450.66903,10474.83691,10507.44233,10473.82483,33.61749791
7/19/05,10576.90039,10668.51953,10576.90039,10646.55957,10646.55957,318160000,10481.63485,10479.98806,10528.84498,10486.62,42.22498443
7/20/05,10629.51953,10691.29981,10581.12012,10689.15039,10689.15039,312420000,10513.77734,10486.3954,10553.50735,10501.62225,51.88510365
7/21/05,10690.03027,10700.05957,10608.42969,10627.76953,10627.76953,281750000,10535.10815,10489.47998,10564.9323,10510.96649,53.96581102
7/22/05,10624.19043,10658.58008,10588.04981,10651.17969,10651.17969,231480000,10566.81649,10492.74189,10578.20113,10521.35266,56.84847678
7/25/05,10651.66016,10686.53027,10591.54981,10596.48047,10596.48047,190250000,10591.33236,10493.42766,10581.01334,10526.91768,54.09565924
7/26/05,10597.59961,10626,10572.91992,10579.76953,10579.76953,220390000,10602.21818,10491.76224,10580.82198,10530.83263,49.98935233
7/27/05,10579.4502,10645.91992,10577.37988,10637.08984,10637.08984,213220000,10611.99902,10492.83838,10589.47858,10538.70354,50.77504166
7/28/05,10633.5,10710.48047,10629.67969,10705.54981,10705.54981,220170000,10627.9707,10496.91068,10607.33569,10551.06252,56.27317075
7/29/05,10705.16016,10717.73047,10640.91016,10640.91016,10640.91016,215280000,10634.93075,10498.94839,10612.50099,10557.7179,54.7830928
8/1/05,10641.78027,10672.36035,10610.88965,10623.15039,10623.15039,192790000,10634.45247,10506.70647,10614.13936,10562.56475,51.57461068
8/2/05,10623.79004,10699.19043,10623.46973,10683.74023,10683.74023,241690000,10638.02832,10521.54879,10624.84719,10571.54071,53.30647557
8/3/05,10681.50977,10698.07031,10638.48047,10697.58984,10697.58984,237650000,10648.24495,10537.19531,10636.03837,10580.87768,55.16068077
8/4/05,10696.79981,10696.87988,10606.66992,10610.09961,10610.09961,230600000,10645.20662,10545.05953,10632.04779,10583.04227,49.00551588
8/5/05,10610.33984,10610.80957,10554.4502,10558.03027,10558.03027,218240000,10634.27995,10552.11914,10620.66048,10581.18953,39.47094661
8/8/05,10557.24023,10606.04004,10524.91016,10536.92969,10536.92969,185880000,10626.70996,10562.19452,10607.77882,10577.91102,29.86779357
8/9/05,10537.65039,10639.08008,10537.65039,10615.66992,10615.66992,207460000,10623.75081,10574.20335,10608.99283,10580.70798,28.28485423
8/10/05,10606.51953,10719.41016,10570.04981,10594.41016,10594.41016,258420000,10623.57829,10582.76529,10606.74934,10581.72296,25.02638932
8/11/05,10591.83008,10685.88965,10588.51953,10685.88965,10685.88965,234250000,10632.42163,10598.7349,10618.92478,10589.43901,29.48576929
8/12/05,10682.7002,10682.78027,10568.29981,10600.30957,10600.30957,218890000,10629.35661,10610.19719,10616.0609,10590.24423,25.81666453
8/15/05,10599.19043,10655.08008,10557.87012,10634.37988,10634.37988,173340000,10623.42578,10617.32181,10618.8792,10593.51354,25.36566253
8/16/05,10631.58984,10640.26953,10510.33984,10513.4502,10513.4502,232520000,10612.80412,10617.08068,10602.65936,10587.58292,15.07643329
8/17/05,10505.59961,10588.92969,10503.37012,10550.70996,10550.70996,235040000,10606.76742,10618.49684,10594.66714,10584.85159,9.815549164
8/18/05,10549.75,10592.90039,10517.42969,10554.92969,10554.92969,213900000,10596.0332,10618.40223,10588.55369,10582.63515,5.918532143
8/19/05,10552.7002,10626.25977,10552.7002,10559.23047,10559.23047,219830000,10584.50326,10615.72303,10584.04242,10580.90147,3.140948264
8/22/05,10559.23047,10641.15039,10523.95996,10569.88965,10569.88965,215570000,10581.15243,10612.99455,10581.86507,10580.08578,1.779289154
8/23/05,10571.00977,10577.45996,10496.73047,10519.58008,10519.58008,210670000,10577.94824,10610.86339,10572.28277,10575.60388,-3.321113615
8/24/05,10519.33984,10559,10432.08008,10434.87012,10434.87012,256640000,10569.44328,10602.72149,10551.14236,10565.17916,-14.03679799
8/25/05,10434.38965,10465.36035,10428.33984,10450.62988,10450.62988,188100000,10555.68994,10593.54763,10535.6789,10556.69402,-21.01512438
8/26/05,10450.9502,10450.9502,10383.98047,10397.29004,10397.29004,192100000,10539.26326,10584.68303,10514.38831,10544.88632,-30.49801581
8/29/05,10396.90039,10487.5,10349.37012,10463.04981,10463.04981,202970000,10520.69328,10577.44727,10506.49008,10538.82436,-32.33428256
8/30/05,10461.54004,10461.54004,10350,10412.82031,10412.82031,234650000,10505.06917,10570.38341,10492.07934,10529.49073,-37.41138229
8/31/05,10409.08008,10484.79004,10356.87012,10481.59961,10481.59961,281200000,10492.33748,10566.60765,10490.46708,10525.94324,-35.47615895
9/1/05,10481.44043,10513.75977,10425.79981,10459.62988,10459.62988,278990000,10487.85246,10559.78226,10485.72289,10521.03113,-35.30824235
9/2/05,10460.66992,10497.4502,10434.70996,10447.37012,10447.37012,204490000,10479.2408,10549.85228,10479.82247,10515.57476,-35.75229766
9/6/05,10447.69043,10593.05957,10447.69043,10589.24023,10589.24023,233670000,10482.10002,10547.86497,10496.65597,10521.03146,-24.37549636
9/7/05,10588.67969,10640.42969,10573.9502,10633.5,10633.5,226790000,10488.28914,10548.26303,10517.7089,10529.36247,-11.65357103
9/8/05,10633.11035,10636.49023,10569.33984,10595.92969,10595.92969,222990000,10490.45915,10544.8857,10529.74286,10534.29337,-4.550508312
9/9/05,10594.09961,10695.91992,10593.94043,10678.55957,10678.55957,247140000,10503.70744,10544.15377,10552.63774,10544.97976,7.657984499
9/12/05,10678.41016,10701.80957,10664.08984,10682.94043,10682.94043,201190000,10524.37996,10546.95534,10572.68431,10555.19907,17.4852428
9/13/05,10673.70996,10674.03027,10595.29004,10597.44043,10597.44043,222620000,10536.61418,10548.47112,10576.49294,10558.32806,18.16488686
9/14/05,10597.51953,10633.19043,10536.62012,10544.90039,10544.90039,225350000,10548.91504,10548.77768,10571.63255,10557.33341,14.29913607
9/15/05,10545.84961,10582.07031,10520.92969,10558.75,10558.75,225350000,10556.89006,10546.58845,10569.65062,10557.43835,12.21227295
9/16/05,10560.5,10647.36035,10560.41992,10641.94043,10641.94043,546940000,10575.9834,10548.41654,10580.77213,10563.69776,17.07436864
9/19/05,10641.87012,10644.57031,10521.17969,10557.62988,10557.62988,233530000,10582.31925,10543.48347,10577.21178,10563.24829,13.96349549
9/20/05,10558.19043,10604.75977,10467.11035,10481.51953,10481.51953,244560000,10584.14339,10538.91463,10562.4899,10557.19431,5.29559249
9/21/05,10484.23047,10484.54981,10375.24023,10378.03027,10378.03027,266650000,10578.36507,10529.05503,10534.11149,10543.9229,-9.811401582
9/22/05,10376.2002,10444.50977,10350.95996,10422.04981,10422.04981,254260000,10564.43254,10525.53963,10516.87123,10534.89526,-18.02402514
9/23/05,10422.04981,10455.80957,10372.05957,10419.58984,10419.58984,238590000,10546.60669,10520.49654,10501.90487,10526.35412,-24.44925102
9/26/05,10420.21973,10509.23047,10410.11035,10443.62988,10443.62988,234320000,10533.91504,10516.21578,10492.93948,10520.2264,-27.28691205
9/27/05,10444.58008,10496.25,10415.62012,10456.20996,10456.20996,224960000,10515.38591,10512.25346,10487.28879,10515.48444,-28.1956498
9/28/05,10456.61035,10512.09961,10423.98047,10473.08984,10473.08984,238740000,10497.89836,10508.53039,10485.10434,10512.3441,-27.23976251
9/29/05,10472.61035,10563.37012,10418.00977,10552.78027,10552.78027,236020000,10494.17668,10509.80732,10495.51602,10515.33937,-19.82335205
9/30/05,10552.7002,10569.80957,10526.12012,10568.7002,10568.7002,222160000,10496.15999,10514.95463,10506.77512,10519.29202,-12.51690163
10/3/05,10569.5,10608.55957,10523.62988,10535.48047,10535.48047,239190000,10494.22087,10518.21811,10511.19133,10520.49117,-9.29983854
10/4/05,10534.36035,10567.82031,10434.79004,10441.11035,10441.11035,301840000,10477.48503,10519.90351,10500.40964,10514.61111,-14.20146695
10/5/05,10434.80957,10438.46973,10316.16016,10317.36035,10317.36035,266720000,10457.46257,10514.30007,10472.24821,10499.99994,-27.7517289
10/6/05,10317.36035,10369.54981,10218.08984,10287.09961,10287.09961,316440000,10441.26091,10509.46466,10443.76381,10484.22955,-40.46573439
10/7/05,10287.41992,10347.29981,10280.62012,10292.30957,10292.30957,237340000,10434.11751,10502.18427,10420.46316,10470.01325,-49.5500924
10/10/05,10292.9502,10323.12012,10237.79981,10238.75977,10238.75977,236540000,10418.84334,10493.68927,10392.50879,10452.88336,-60.37457273
10/11/05,10239.16016,10312.87988,10234.2002,10253.16992,10253.16992,261000000,10404.97502,10486.22003,10371.07204,10438.08978,-67.0177335
10/12/05,10253.80957,10308.87988,10186.08984,10216.91016,10216.91016,293420000,10386.08171,10471.89964,10347.35483,10421.7061,-74.35127119
10/13/05,10216.91016,10241.32031,10156.45996,10216.58984,10216.58984,270400000,10366.11336,10455.86463,10327.23714,10406.5123,-79.27516439
10/14/05,10216.58984,10291.91016,10200.09961,10287.33984,10287.33984,238950000,10350.6342,10443.99579,10321.09909,10397.68471,-76.58562016
10/17/05,10287.41992,10350.99023,10269.80957,10348.09961,10348.09961,242880000,10333.57747,10431.28579,10325.25302,10394.01174,-68.75872396
10/18/05,10349.13965,10361.46973,10285.25977,10285.25977,10285.25977,297590000,10309.95744,10415.99038,10319.10021,10385.95604,-66.85583009
10/19/05,10277.17969,10414.12988,10232.98047,10414.12988,10414.12988,316880000,10299.84489,10408.93998,10333.72016,10388.04299,-54.32283178
10/20/05,10411.73047,10432.78027,10252.12988,10281.09961,10281.09961,334850000,10286.51066,10398.7938,10325.62469,10380.12126,-54.49656912
10/21/05,10282.21973,10350.98047,10193.4502,10215.21973,10215.21973,357930000,10277.99894,10385.58109,10308.63931,10367.90633,-59.26701981
10/24/05,10216.11035,10387,10216.11035,10385,10385,263690000,10286.15731,10375.69877,10320.38711,10369.17253,-48.78541928
10/25/05,10383.87988,10411.65039,10316.87988,10377.87012,10377.87012,246960000,10293.28735,10368.78493,10329.23065,10369.81679,-40.58614549
10/26/05,10377.38965,10434.46973,10336.82031,10344.98047,10344.98047,266810000,10302.13908,10363.53343,10331.6537,10367.97707,-36.32336849
10/27/05,10344.74023,10349.21973,10229.9502,10229.9502,10229.9502,236490000,10300.2041,10357.83804,10316.00701,10357.75285,-41.7458486
10/28/05,10231.15039,10404.7002,10231.15039,10402.76953,10402.76953,283060000,10315.69238,10357.09649,10329.35509,10361.08742,-31.73233644
10/31/05,10403.16992,10486.65039,10403.16992,10440.07031,10440.07031,320080000,10334.31576,10357.8842,10346.3882,10366.93801,-20.54980913
11/1/05,10440.07031,10455.28027,10406.04004,10406.76953,10406.76953,294480000,10344.26823,10356.4665,10355.67763,10369.88849,-14.21085656
11/2/05,10406.29004,10493.54004,10388.75977,10472.73047,10472.73047,279710000,10354.65413,10357.1019,10373.68576,10377.50642,-3.820652434
11/3/05,10470.49023,10561.16016,10470.49023,10522.58984,10522.58984,320900000,10374.43164,10359.00575,10396.59408,10388.25334,8.340747119
11/4/05,10523.23047,10552.37988,10479.38965,10530.75977,10530.75977,230870000,10384.1508,10358.1588,10417.23496,10398.80937,18.42558958
11/7/05,10531.24023,10593.34961,10520.42969,10586.23047,10586.23047,241260000,10409.57837,10358.83305,10443.23427,10412.69241,30.54185455
11/8/05,10574.17969,10574.21973,10524.28027,10539.71973,10539.71973,201770000,10436.62004,10358.99609,10458.07818,10422.10184,35.97634079
11/9/05,10539.24023,10601.91992,10519.54981,10546.20996,10546.20996,244430000,10450.0542,10363.03839,10471.63692,10431.29504,40.34188183
11/10/05,10541.16016,10655.53027,10519.38965,10640.09961,10640.09961,293350000,10471.90666,10375.45143,10497.55426,10446.76204,50.79221347
11/11/05,10640.09961,10696.4502,10637.42969,10686.04004,10686.04004,195880000,10500.32829,10390.7953,10526.55207,10464.48634,62.06573023
11/14/05,10686.59961,10710.05957,10674.28027,10697.16992,10697.16992,211290000,10539.26327,10406.36685,10552.80097,10481.72216,71.07880976
11/15/05,10697.16992,10741.99023,10664.26953,10686.44043,10686.44043,267560000,10562.90251,10423.58534,10573.36089,10496.88648,76.47441049
11/16/05,10683.03027,10712.21973,10652.26953,10674.75977,10674.75977,286000000,10582.45996,10439.80033,10588.96071,10510.06227,78.89843888
11/17/05,10677,10727.66992,10665.54981,10720.21973,10720.21973,274320000,10608.58081,10459.15839,10609.15441,10525.62949,83.52491455
11/18/05,10719.33984,10796.25977,10697.25,10766.33008,10766.33008,351030000,10633.04744,10480.30225,10633.33528,10543.45917,89.87611392
11/21/05,10766.33008,10835.33008,10761.04981,10820.28027,10820.28027,250280000,10657.85498,10500.79996,10662.09605,10563.96443,98.13161487
11/22/05,10815.95996,10877.42969,10787.21973,10871.42969,10871.42969,311190000,10686.24414,10520.92803,10694.30122,10586.73964,107.5615861
11/23/05,10871.42969,10950.75,10855.33984,10916.08984,10916.08984,236740000,10713.73242,10545.19073,10728.42255,10611.13595,117.2866008
11/25/05,10916.08984,10955.48047,10914.49023,10931.62012,10931.62012,122460000,10746.39079,10565.0942,10759.68371,10634.87552,124.8081969
11/28/05,10932.74023,10951.92969,10881.62988,10890.71973,10890.71973,259360000,10775.09994,10588.54113,10779.8431,10653.82694,126.0161606
11/29/05,10888.48047,10959.79004,10888.07031,10888.16016,10888.16016,255250000,10795.77165,10614.42345,10796.50726,10671.18496,125.3223069
11/30/05,10883.91016,10924.82031,10803.87012,10805.87012,10805.87012,257650000,10805.75749,10630.61076,10797.9477,10681.16163,116.7860674
12/1/05,10806.03027,10934.90039,10806.03027,10912.57031,10912.57031,256980000,10823.70752,10651.17616,10815.58195,10698.30302,117.2789317
12/2/05,10912.00977,10921.37012,10861.66016,10877.50977,10877.50977,214900000,10839.62996,10671.65805,10825.10931,10711.57759,113.5317141
12/5/05,10876.9502,10876.9502,10810.66992,10835.00977,10835.00977,237340000,10852.98413,10694.92957,10826.63245,10720.72072,105.9117377
12/6/05,10835.41016,10936.2002,10835.41016,10856.86035,10856.86035,264630000,10864.37085,10712.39461,10831.2829,10730.80513,100.4777661
12/7/05,10856.86035,10868.05957,10764.00977,10810.91016,10810.91016,243490000,10868.08586,10726.65768,10828.14863,10736.73884,91.4097925
12/8/05,10808.42969,10847.25,10729.66992,10755.12012,10755.12012,253290000,10862.65584,10740.05578,10816.91348,10738.10042,78.81306027
12/9/05,10751.75977,10805.9502,10729.91016,10778.58008,10778.58008,238930000,10854.91838,10751.81922,10811.01603,10741.09891,69.91712097
12/12/05,10778.66016,10811.70996,10735.11035,10767.76953,10767.76953,254130000,10842.55835,10761.24921,10804.36272,10743.07451,61.28821183
12/13/05,10765.69043,10871.50977,10751.36035,10823.71973,10823.71973,329050000,10833.56665,10772.5169,10807.34072,10749.04823,58.29249282
12/14/05,10821.32031,10919.76953,10820.32031,10883.50977,10883.50977,336440000,10832.96582,10783.95072,10819.05904,10759.00834,60.05069337
12/15/05,10883.42969,10938.74023,10865.41992,10881.66992,10881.66992,297560000,10832.42497,10797.10265,10828.69148,10768.09439,60.59709435
12/16/05,10881.66992,10940.33984,10869.26953,10875.58984,10875.58984,419040000,10838.23494,10809.77111,10835.90661,10776.05701,59.84960065
12/19/05,10875.50977,10922.41016,10825.63965,10836.53027,10836.53027,331170000,10831.89827,10817.32613,10836.00256,10780.53651,55.46604749
12/20/05,10836.92969,10860.13965,10789.62012,10805.54981,10805.54981,254440000,10825.90161,10821.92266,10831.31752,10782.38935,48.92817166
12/21/05,10805.62988,10900.88965,10805.62988,10833.73047,10833.73047,257850000,10825.795,10827.17499,10831.68874,10786.1924,45.49634846
12/22/05,10831.55957,10891.04004,10829.16016,10889.44043,10889.44043,229500000,10828.51001,10834.98268,10840.57362,10793.8404,46.73322063
12/23/05,10883.26953,10904.79981,10869.83008,10883.26953,10883.26953,126720000,10834.53996,10843.00229,10847.14222,10800.46478,46.67744226
12/27/05,10883.75,10932.82031,10776.49023,10777.76953,10777.76953,174190000,10836.42741,10845.21575,10836.4695,10798.78365,37.68585018
12/28/05,10778.25,10825.16016,10778.25,10796.25977,10796.25977,153230000,10837.90072,10846.36689,10830.28339,10798.5967,31.68669165
12/29/05,10795.7002,10825.24023,10779.21973,10784.82031,10784.82031,160010000,10839.32161,10845.00304,10823.28907,10797.57622,25.71284537
12/30/05,10783.86035,10783.86035,10709.41992,10717.5,10717.5,191020000,10830.46997,10839.08267,10807.01383,10791.64465,15.36917622
1/3/06,10718.29981,10862.78027,10684.4502,10847.41016,10847.41016,302950000,10827.46167,10836.44114,10813.22865,10795.77543,17.45321794
1/4/06,10843.96973,10892.63965,10833.90039,10880.15039,10880.15039,271490000,10827.33504,10834.46154,10823.5243,10802.02543,21.49887373
1/5/06,10880.38965,10908.25,10843.65039,10882.15039,10882.15039,250910000,10827.88175,10834.13195,10832.5437,10807.96061,24.58308982
1/6/06,10875.4502,10968.83984,10875.4502,10959.30957,10959.30957,291740000,10838.11336,10836.86846,10852.04614,10819.17164,32.87449745
1/9/06,10959.46973,11020.15039,10944.42969,11011.90039,11011.90039,248240000,10855.30924,10844.79271,10876.6391,10833.44785,43.19125556
1/10/06,11010.45996,11013.98047,10949.87012,11011.58008,11011.58008,264270000,10870.13005,10848.60077,10897.39925,10846.64283,50.75642562
1/11/06,11011.66016,11047.75977,10991.96973,11043.44043,11043.44043,266260000,10882.96338,10854.98272,10919.86713,10861.22043,58.64669891
1/12/06,11043.44043,11045.83984,10951.23047,10962.36035,10962.36035,296400000,10889.55428,10859.88082,10926.40454,10868.71227,57.69227205
1/13/06,10961.48047,10992.69043,10921.53027,10959.87012,10959.87012,209940000,10904.72933,10863.84274,10931.55309,10875.46471,56.0883887
1/17/06,10957.87012,10957.87012,10875.59961,10896.32031,10896.32031,251470000,10913.06771,10867.12774,10926.13267,10877.00957,49.12310099
1/18/06,10890.08008,10890.08008,10817.32031,10854.86035,10854.86035,361540000,10918.90438,10870.9639,10915.1677,10875.36888,39.79881201
1/19/06,10855.17969,10915.9502,10852.12988,10880.70996,10880.70996,370960000,10932.50521,10874.89198,10909.86651,10875.76452,34.10198675
1/20/06,10880.70996,10880.70996,10661.15039,10667.38965,10667.38965,519090000,10917.5035,10871.03121,10872.56237,10860.32934,12.23303046
1/23/06,10668.75,10737.04004,10666.34961,10688.76953,10688.76953,366090000,10901.55509,10865.84082,10844.28655,10847.62121,-3.334657223
1/24/06,10690.20996,10750.30957,10686.04004,10712.21973,10712.21973,375980000,10887.39421,10859.25274,10823.96858,10837.59147,-13.62289083
1/25/06,10713.25977,10760.57031,10672.59961,10709.74023,10709.74023,412460000,10866.59676,10852.64006,10806.39499,10828.12101,-21.72602041
1/26/06,10711.01953,10827.95996,10710.94043,10809.46973,10809.46973,400550000,10849.72754,10850.09698,10806.86802,10826.73943,-19.87140716
1/27/06,10815.32031,10932.33984,10804.75,10907.20996,10907.20996,398810000,10841.03003,10852.81543,10822.30525,10832.70021,-10.39496606
1/30/06,10908.49023,10930.5,10887.44043,10899.91992,10899.91992,323690000,10829.06999,10856.44505,10834.24596,10837.67945,-3.433484374
1/31/06,10900.40039,10923.4502,10862.13965,10864.86035,10864.86035,369370000,10820.94499,10857.64235,10838.95587,10839.69285,-0.736978839
2/1/06,10862.13965,10967.57031,10852.82031,10953.9502,10953.9502,333580000,10820.45166,10860.1235,10856.6473,10848.15636,8.490948629
2/2/06,10950.11035,10950.11035,10827.16016,10851.98047,10851.98047,314190000,10816.75667,10858.92007,10855.92933,10848.43962,7.489706267
2/3/06,10849.57031,10863.58008,10779.05957,10793.62012,10793.62012,346600000,10811.65332,10859.52971,10846.3433,10844.37892,1.964377691
2/6/06,10793.29981,10814.50977,10770.96973,10798.26953,10798.26953,263190000,10804.78328,10859.60701,10838.94733,10840.96341,-2.016076091
2/7/06,10796.41992,10822.75977,10737.66992,10749.75977,10749.75977,351880000,10811.64746,10858.25853,10825.22617,10834.20758,-8.981414853
2/8/06,10742.16016,10865.41992,10740.62988,10858.62012,10858.62012,330080000,10825.80168,10863.68622,10830.3637,10836.01592,-5.652220187
2/9/06,10859.41992,10952.26953,10855.74023,10883.34961,10883.34961,314190000,10840.0625,10865.06851,10838.51538,10839.52212,-1.006741014
2/10/06,10883.50977,10944.99023,10820.2002,10919.04981,10919.04981,303570000,10857.50496,10866.56464,10850.90529,10845.41306,5.492231136
2/13/06,10915.20996,10939.86035,10849.88965,10892.32031,10892.32031,244330000,10864.40918,10866.95579,10857.27683,10848.88767,8.389161737
2/14/06,10890.71973,11047.67969,10890.71973,11028.38965,11028.38965,307060000,10874.50749,10869.61272,10883.60188,10862.18411,21.41776757
2/15/06,11025.66992,11068.74023,10989.71973,11058.96973,11058.96973,298850000,10887.76164,10871.42308,10910.58155,10876.76083,33.82072411
2/16/06,11059.04981,11120.75977,11046.40039,11120.67969,11120.67969,302980000,10909.07992,10875.61922,10942.90434,10894.82889,48.07545078
2/17/06,11119.55957,11131.9502,11077.7002,11115.32031,11115.32031,329160000,10922.52743,10878.38383,10969.42987,10911.16159,58.26828705
2/21/06,11115.48047,11140.76953,11050.80957,11069.05957,11069.05957,270410000,10940.61735,10882.48764,10984.75752,10922.85773,61.89978569
2/22/06,11065.29004,11159.17969,11060.33008,11137.16992,11137.16992,337280000,10969.2465,10889.30687,11008.20558,10938.73271,69.4728707
2/23/06,11133.51953,11135.88965,11052.73047,11069.21973,11069.21973,270410000,10991.82568,10895.95684,11017.59237,10948.39842,69.19395741
2/24/06,11065.76953,11085.54004,11010.21973,11061.84961,11061.84961,247270000,11017.83317,10903.91797,11024.40118,10956.80221,67.59897084
2/27/06,11062.80957,11132.61035,11061.73047,11097.54981,11097.54981,268610000,11037.74398,10912.25796,11035.65481,10967.22796,68.42685772
2/28/06,11096.75,11100.19043,10978.61035,10993.41016,10993.41016,325450000,11046.91569,10924.79721,11029.15564,10969.16738,59.98825741
